name	alternative_names	osm_type	osm_id	class	type	lon	lat	place_rank	importance	street	city	county	state	country	country_code	display_name	west	south	east	north	wikidata	wikipedia
Yelan	Jelan,Елань	node	336140859	place	town	43.74303728026057	50.94643237854302	18	0.1901800738083029		Еланское городское поселение	Еланский район	Volgograd Oblast	Russia	ru	Yelan, Елань, Еланское городское поселение, Еланский район, Volgograd Oblast, South federal district	43.74303728026057	50.94643237854302	43.74303728026057	50.94643237854302		ru:Елань_(Волгоградская_область)
Sovetskiy	Советский	node	703076601	place	town	48.47429196145757	56.762982085255004	18	0.1901800738083029		городское поселение Советский	Sovetsky District	Mari El	Russia	ru	Sovetskiy, Советский, городское поселение Советский, Sovetsky District, Mari El, Volga Federal District	48.47429196145757	56.762982085255004	48.47429196145757	56.762982085255004		ru:Советский (Марий Эл)
Sosva	Soswa,Сосьва	node	335978853	place	town	61.86193325667742	59.173887586696985	18	0.1901800738083029			Сосьвинский городской округ	Sverdlovsk Oblast	Russia	ru	Sosva, Sosva, Сосьвинский городской округ, Северный управленческий округ, Sverdlovsk Oblast, Ural Federal District	61.86193325667742	59.173887586696985	61.86193325667742	59.173887586696985		ru:Сосьва (Свердловская область)
Oparino	Опарино	node	335978775	place	town	48.280039846668814	59.84819049079119	18	0.1901800738083029		Опаринское городское поселение	Опаринский район	Kirov Oblast	Russia	ru	Oparino, Oparino, Опаринское городское поселение, Опаринский район, Kirov Oblast, Volga Federal District	48.280039846668814	59.84819049079119	48.280039846668814	59.84819049079119		ru:Опарино
Novoorsk	Новоорск,Nowoorsk	node	334357319	place	town	58.98395994721254	51.38380251688891	18	0.1901800738083029			Новоорский район	Orenburg Oblast	Russia	ru	Novoorsk, Новоорск, Новоорский район, Orenburg Oblast, Volga Federal District	58.98395994721254	51.38380251688891	58.98395994721254	51.38380251688891		ru:Новоорск
Namtsy	Намцы	node	302878865	place	town	129.66424454780764	62.71822546739851	18	0.1901800738083029		Ленский наслег	Namsky Ulus	Sakha Republic	Russia	ru	Namtsy, Namtsy, Ленский наслег, Namsky Ulus, Sakha Republic, Far Eastern Federal District	129.66424454780764	62.71822546739851	129.66424454780764	62.71822546739851		ru:Намцы
Mugur-Aksy	Мугур-Аксы	node	456960757	place	town	90.4417209964448	50.380003478644554	18	0.1901800738083029			Mongun-Tayginsky Kozhuun	Tuva	Russia	ru	Mugur-Aksy, Мугур-Аксы, Mongun-Tayginsky Kozhuun, Tuva, Siberian Federal District	90.4417209964448	50.380003478644554	90.4417209964448	50.380003478644554		ru:Мугур-Аксы
Liman	Лиман	way	304818604	place	town	47.22698398961277	45.78230838954721	18	0.1901800738083029		городское поселение Лиман	Лиманский район	Astrakhan Oblast	Russia	ru	Liman, городское поселение Лиман, Лиманский район, Astrakhan Oblast, South federal district	47.1901191840685	45.765860245673714	47.25404158932648	45.80018799484468		ru:Лиман (Астраханская область)
Kshenskiy	Кшенский	node	336140440	place	town	37.72421833601243	51.84898163066972	18	0.1901800738083029			Советский район	Kursk Oblast	Russia	ru	Kshenskiy, Kshenskiy, Советский район, Kursk Oblast, Central Federal District	37.72421833601243	51.84898163066972	37.72421833601243	51.84898163066972		ru:Кшенский
Koshki	Koschki,Кошки	node	336525541	place	town	50.46977726585124	54.20426767249936	18	0.1901800738083029			Кошкинский район	Samara Oblast	Russia	ru	Koshki, Koshki, Кошкинский район, Samara Oblast, Volga Federal District	50.46977726585124	54.20426767249936	50.46977726585124	54.20426767249936		ru:Кошки (Самарская область)
Khebda	Хебда,Chebda	node	913358321	place	town	46.550978447606205	42.444215534514164	18	0.1901800738083029			Shamilsky District	Dagestan	Russia	ru	Khebda, Хебда, Shamilsky District, Dagestan, North Caucasus federal district	46.550978447606205	42.444215534514164	46.550978447606205	42.444215534514164		ru:Хебда
Kashkhatau	Кашхатау,Kaschchatau	node	1574509870	place	town	43.6091173501435	43.31919042067578	18	0.1901800738083029			Черекский район	Kabardino-Balkaria	Russia	ru	Kashkhatau, Черекский район, Kabardino-Balkaria, North Caucasus federal district	43.6091173501435	43.31919042067578	43.6091173501435	43.31919042067578		ru:Кашхатау
Dubna	Дубна	way	184414860	place	town	36.95281851362937	54.157150815466196	18	0.1901800738083029			Дубенский район	Tula Oblast	Russia	ru	Dubna, Дубенский район, Tula Oblast, Central Federal District	36.92961676501034	54.14557163532712	36.99872673014241	54.168012085598434		ru:Дубна (Тульская область)
Dubna	Дубна,Doubna	node	336306280	place	town	36.959185521016536	54.15249248895847	18	0.1901800738083029			Дубенский район	Tula Oblast	Russia	ru	Dubna, Dubna, Дубенский район, Tula Oblast, Central Federal District	36.959185521016536	54.15249248895847	36.959185521016536	54.15249248895847		ru:Дубна (Тульская область)
Cherkizovo	Черкизово	node	360001008	place	town	37.78043307838818	55.96933286609148	18	0.1901800738083029			Пушкинский район	Moscow Oblast	Russia	ru	Cherkizovo, Cherkizovo, Пушкинский район, Moscow Oblast, Central Federal District	37.78043307838818	55.96933286609148	37.78043307838818	55.96933286609148		ru:Черкизово (Пушкинский район)
Borskoye	Борское,Borskoje	node	337839599	place	town	51.698426724057356	53.02569388314662	18	0.1901800738083029		Борское сельское поселение	Борский район	Samara Oblast	Russia	ru	Borskoye, Borskoye, Борское сельское поселение, Борский район, Samara Oblast, Volga Federal District	51.698426724057356	53.02569388314662	51.698426724057356	53.02569388314662		ru:Борское (Самарская область)
Bira	Бира	node	452087724	place	town	132.46623749756623	49.001632945553766	18	0.1901800738083029		Бирское городское поселение	Obluchensky District	Jewish Autonomous Oblast	Russia	ru	Bira, Бира, Бирское городское поселение, Obluchensky District, Jewish Autonomous Oblast, Far Eastern Federal District	132.46623749756623	49.001632945553766	132.46623749756623	49.001632945553766		ru:Бира (посёлок)
Черемисиново		way	106890818	place	town	37.264660511265234	51.884981234247704	18	0.18611063262914218			Черемисиновский район	Kursk Oblast	Russia	ru	Черемисиново, Черемисиновский район, Kursk Oblast, Central Federal District	37.235981444791605	51.87202884691173	37.288071284977605	51.89765961716893		ru:Черемисиново
Октябрьский		way	89362796	place	town	38.89695078914748	54.228019178155506	18	0.18611063262914218		Октябрьское городское поселение	Михайловский район	Ryazan Oblast	Russia	ru	Октябрьский, Октябрьское городское поселение, Михайловский район, Ryazan Oblast, Central Federal District	38.87939664104628	54.219815348514906	38.90671083273683	54.23618134973732		ru:Октябрьский (Рязанская область)
Новокручининский		node	1383122345	place	town	113.79267494597427	51.77466382145786	18	0.18611063262914218			Читинский район	Zabaykalsky Krai	Russia	ru	Новокручининский, Новокручининский, Читинский район, Zabaykalsky Krai, Siberian Federal District	113.79267494597427	51.77466382145786	113.79267494597427	51.77466382145786		ru:Новокручининский
Вахтан	Wachtan	node	887643238	place	town	46.68555551893213	57.964444337603666	18	0.18611063262914218			городской округ Шахунья	Nizhny Novgorod Oblast	Russia	ru	Вахтан, Вахтан, городской округ Шахунья, Nizhny Novgorod Oblast, Volga Federal District	46.68555551893213	57.964444337603666	46.68555551893213	57.964444337603666		ru:Вахтан
Вад	Wad	node	540536570	place	town	44.20929866537912	55.531350345899746	18	0.18611063262914218		Вадский сельсовет	Вадский район	Nizhny Novgorod Oblast	Russia	ru	Вад, Вад, Вадский сельсовет, Вадский район, Nizhny Novgorod Oblast, Volga Federal District	44.20929866537912	55.531350345899746	44.20929866537912	55.531350345899746		ru:Вад (Нижегородская область)
Арбаж	Arbasch	node	699584909	place	town	48.303594587147984	57.679348318030016	18	0.18611063262914218		Арбажское городское поселение	Арбажский район	Kirov Oblast	Russia	ru	Арбаж, Арбаж, Арбажское городское поселение, Арбажский район, Kirov Oblast, Volga Federal District	48.303594587147984	57.679348318030016	48.303594587147984	57.679348318030016		ru:Арбаж
Yaya	Яя,Jaja	node	205430993	place	town	86.45110846256102	56.20264029107919	18	0.18611063262914218		Яйское городское поселение	Яйский район	Kemerovo Oblast	Russia	ru	Yaya, Яя, Яйское городское поселение, Яйский район, Kemerovo Oblast, Siberian Federal District	86.45110846256102	56.20264029107919	86.45110846256102	56.20264029107919		ru:Яя (Кемеровская область)
Tyotkino	Tjotkino,Тёткино	node	2142156995	place	town	34.28371337634863	51.27525611642063	18	0.18611063262914218			Глушковский район	Kursk Oblast	Russia	ru	Tyotkino, Тёткино, Глушковский район, Kursk Oblast, Central Federal District	34.28371337634863	51.27525611642063	34.28371337634863	51.27525611642063		ru:Тёткино
Teploye	Tjoploje,Тёплое	relation	2550430	place	town	37.58334429754981	53.61630394505795	18	0.18611063262914218		городское поселение Тёплое	Тёпло-Огарёвский район	Tula Oblast	Russia	ru	Teploye, городское поселение Тёплое, Тёпло-Огарёвский район, Tula Oblast, Central Federal District	37.558907591777285	53.60126618212189	37.614952349156674	53.63294416024269		ru:Тёплое (Тульская область)
Teploye	Tjoploje,Тёплое	node	336306424	place	town	37.59010218554204	53.622869783180384	18	0.18611063262914218		городское поселение Тёплое	Тёпло-Огарёвский район	Tula Oblast	Russia	ru	Teploye, Teploye, городское поселение Тёплое, Тёпло-Огарёвский район, Tula Oblast, Central Federal District	37.59010218554204	53.622869783180384	37.59010218554204	53.622869783180384		ru:Тёплое (Тульская область)
Staraya Stanitsa	Старая Станица	relation	3476241	place	town	41.14639340548145	45.01110506889208	18	0.18611063262914218			городской округ Армавир	Krasnodar Krai	Russia	ru	Staraya Stanitsa, городской округ Армавир, Krasnodar Krai, South federal district	41.135845879043785	44.999533516284885	41.1653692889538	45.02242692460368		ru:Старая Станица (Краснодарский край)
Staraya Stanitsa	Старая Станица	node	2439086179	place	town	41.149028349621894	45.01430636917113	18	0.18611063262914218			городской округ Армавир	Krasnodar Krai	Russia	ru	Staraya Stanitsa, Staraya Stanitsa, городской округ Армавир, Krasnodar Krai, South federal district	41.149028349621894	45.01430636917113	41.149028349621894	45.01430636917113		ru:Старая Станица (Краснодарский край)
Srednyaya Akhtuba	Средняя Ахтуба,Srednjaja Achtuba	node	356772585	place	town	44.85769595661108	48.71286858605624	18	0.18611063262914218			Среднеахтубинский район	Volgograd Oblast	Russia	ru	Srednyaya Akhtuba, Srednyaya Akhtuba, Среднеахтубинский район, Volgograd Oblast, South federal district	44.85769595661108	48.71286858605624	44.85769595661108	48.71286858605624		ru:Средняя_Ахтуба
Shablykino	Шаблыкино,Schablykino	node	1006266644	place	town	35.19524559792541	52.85395799103383	18	0.18611063262914218		городское поселение Шаблыкино	Шаблыкинский район	Oryol Oblast	Russia	ru	Shablykino, Шаблыкино, городское поселение Шаблыкино, Шаблыкинский район, Oryol Oblast, Central Federal District	35.19524559792541	52.85395799103383	35.19524559792541	52.85395799103383		ru:Шаблыкино (посёлок)
Rybnaya Sloboda	Рыбная Слобода	node	703680750	place	town	50.14062043114154	55.464421184335386	18	0.18611063262914218			Рыбно-Слободский район	Tatarstan	Russia	ru	Rybnaya Sloboda, Rybnaya Sloboda, Рыбно-Слободский район, Tatarstan, Volga Federal District	50.14062043114154	55.464421184335386	50.14062043114154	55.464421184335386		ru:Рыбная Слобода
Pinyug	Pinjug,Пинюг	node	335978568	place	town	47.78571266460213	60.25053198522272	18	0.18611063262914218			Подосиновский район	Kirov Oblast	Russia	ru	Pinyug, Pinyug, Подосиновский район, Kirov Oblast, Volga Federal District	47.78571266460213	60.25053198522272	47.78571266460213	60.25053198522272		ru:Пинюг
Peleduy	Пеледуй,Peledui	node	302394449	place	town	112.75021085894276	59.625268160016454	18	0.18611063262914218		городское поселение Пеледуй	Lensky Ulus	Sakha Republic	Russia	ru	Peleduy, Peleduy, городское поселение Пеледуй, Lensky Ulus, Sakha Republic, Far Eastern Federal District	112.75021085894276	59.625268160016454	112.75021085894276	59.625268160016454		ru:Пеледуй (посёлок)
Oktyabr’skiy	Октябрьский	node	346277513	place	town	38.89055588783631	54.22527791863213	18	0.18611063262914218		Октябрьское городское поселение	Михайловский район	Ryazan Oblast	Russia	ru	Oktyabr’skiy, Октябрьский, Октябрьское городское поселение, Михайловский район, Ryazan Oblast, Central Federal District	38.89055588783631	54.22527791863213	38.89055588783631	54.22527791863213		ru:Октябрьский (Рязанская область)
Novyye Burasy	Новые Бурасы,Nowyje Burassy	way	143784736	place	town	46.06753914512786	52.13051802360361	18	0.18611063262914218			Novoburassky District	Saratov Oblast	Russia	ru	Novyye Burasy, Novoburassky District, Saratov Oblast, Volga Federal District	46.03907257056599	52.1172012749367	46.10225435085954	52.14461219378988		ru:Новые Бурасы
Novyye Burasy	Новые Бурасы,Nowyje Burassy	node	344967887	place	town	46.07608529478054	52.12972668812498	18	0.18611063262914218			Novoburassky District	Saratov Oblast	Russia	ru	Novyye Burasy, Novyye Burasy, Novoburassky District, Saratov Oblast, Volga Federal District	46.07608529478054	52.12972668812498	46.07608529478054	52.12972668812498		ru:Новые Бурасы
Kuzovatovo	Kusowatowo,Кузоватово	node	336526221	place	town	47.68506989591225	53.54057282124249	18	0.18611063262914218			Кузоватовский район	Ulyanovsk Oblast	Russia	ru	Kuzovatovo, Kuzovatovo, Кузоватовский район, Ulyanovsk Oblast, Volga Federal District	47.68506989591225	53.54057282124249	47.68506989591225	53.54057282124249		ru:Кузоватово
Kizhinga	Кижинга,Kischinga	node	462167682	place	town	109.91314752339203	51.84956031726479	18	0.18611063262914218			Kizhinginsky Rayon	Buryatia	Russia	ru	Kizhinga, Кижинга, Kizhinginsky Rayon, Buryatia, Siberian Federal District	109.91314752339203	51.84956031726479	109.91314752339203	51.84956031726479		ru:Кижинга
Kirovskiy	Кировский	node	967688763	place	town	133.50620268780466	45.08976269229102	18	0.18611063262914218		Кировское городское поселение	Кировский район	Primorsky Krai	Russia	ru	Kirovskiy, Кировский, Кировское городское поселение, Кировский район, Primorsky Krai, Far Eastern Federal District	133.50620268780466	45.08976269229102	133.50620268780466	45.08976269229102		ru:Кировский (Приморский край)
Kilmez	Кильмезь,Kilmes	node	296087893	place	town	51.0613992330232	56.94490148680939	18	0.18611063262914218			Кильмезский район	Kirov Oblast	Russia	ru	Kilmez, Kilmez, Кильмезский район, Kirov Oblast, Volga Federal District	51.0613992330232	56.94490148680939	51.0613992330232	56.94490148680939		ru:Кильмезь (Кировская область)
Gornye Kljuchi	Горные Ключи	node	1111453938	place	town	133.50119927834328	45.243522084305624	18	0.18611063262914218		Горноключевское городское поселение	Кировский район	Primorsky Krai	Russia	ru	Gornye Kljuchi, Горные Ключи, Горноключевское городское поселение, Кировский район, Primorsky Krai, Far Eastern Federal District	133.50119927834328	45.243522084305624	133.50119927834328	45.243522084305624		ru:Горные_Ключи
Fastovetskaya	Фастовецкая	node	356773286	place	town	40.154660628828346	45.91732282858069	18	0.18611063262914218			Tikhoretsky District	Krasnodar Krai	Russia	ru	Fastovetskaya, Фастовецкая, Tikhoretsky District, Krasnodar Krai, South federal district	40.154660628828346	45.91732282858069	40.154660628828346	45.91732282858069		ru:Фастовецкая
Ermish	Ермишь	node	336521645	place	town	42.27486638933004	54.76785376611749	18	0.18611063262914218			Yermishinsky District	Ryazan Oblast	Russia	ru	Ermish, Ermish, Yermishinsky District, Ryazan Oblast, Central Federal District	42.27486638933004	54.76785376611749	42.27486638933004	54.76785376611749		ru:Ермишь
Cheremisinovo	Черемисиново,Tscheremissinowo	node	336140452	place	town	37.262405226908044	51.88767509410863	18	0.18611063262914218			Черемисиновский район	Kursk Oblast	Russia	ru	Cheremisinovo, Черемисиново, Черемисиновский район, Kursk Oblast, Central Federal District	37.262405226908044	51.88767509410863	37.262405226908044	51.88767509410863		ru:Черемисиново
Bisert	Бисерть,Bissert	node	1679769809	place	town	59.05432359360228	56.85103976160595	18	0.18611063262914218			Бисертский городской округ	Sverdlovsk Oblast	Russia	ru	Bisert, Bisert, Бисертский городской округ, Западный управленческий округ, Sverdlovsk Oblast, Ural Federal District	59.05432359360228	56.85103976160595	59.05432359360228	56.85103976160595		ru:Бисерть
Berdigestyakh	Бердигестях	node	301822109	place	town	126.69984007030263	62.09829026949671	18	0.18611063262914218		Бердигестяхский наслег	Gorny Ulus	Sakha Republic	Russia	ru	Berdigestyakh, Berdigestyakh, Бердигестяхский наслег, Gorny Ulus, Sakha Republic, Far Eastern Federal District	126.69984007030263	62.09829026949671	126.69984007030263	62.09829026949671		ru:Бердигестях
Bely Yar	Bely jar,Белый Яр	node	205375412	place	town	85.03647488267552	58.44476133615387	18	0.18611063262914218			Upper Ket region	Tomsk Oblast	Russia	ru	Bely Yar, Белый Яр, Upper Ket region, Tomsk Oblast, Siberian Federal District	85.03647488267552	58.44476133615387	85.03647488267552	58.44476133615387		ru:Белый Яр (Верхнекетский район)
Arsenyevo	Арсеньево	way	184410233	place	town	36.664951943842766	53.73555219186011	18	0.18611063262914218			Арсеньевский район	Tula Oblast	Russia	ru	Arsenyevo, Арсеньевский район, Tula Oblast, Central Federal District	36.631362079463656	53.72553896078148	36.69086898194885	53.74715798454174		ru:Арсеньево (Тульская область)
Arsenyevo	Арсеньево,Arsenjewo	node	2717185789	place	town	36.66084877663775	53.7355204663566	18	0.18611063262914218			Арсеньевский район	Tula Oblast	Russia	ru	Arsenyevo, Arsenyevo, Арсеньевский район, Tula Oblast, Central Federal District	36.66084877663775	53.7355204663566	36.66084877663775	53.7355204663566		ru:Арсеньево (Тульская область)
Aksubayevo	Аксубаево,Aksubajewo	node	336524899	place	town	50.80553443021494	54.84635095988971	18	0.18611063262914218			Аксубаевский район	Tatarstan	Russia	ru	Aksubayevo, Aksubayevo, Аксубаевский район, Tatarstan, Volga Federal District	50.80553443021494	54.84635095988971	50.80553443021494	54.84635095988971		ru:Аксубаево
Шемурша	Schemurscha	node	855192927	place	town	47.51650999073095	54.88547609134205	18	0.1817784700903869			Шемуршинский район	Chuvashia	Russia	ru	Шемурша, Шемурша, Шемуршинский район, Chuvashia, Volga Federal District	47.51650999073095	54.88547609134205	47.51650999073095	54.88547609134205		ru:Шемурша
Уркарах	Urkarach	node	902322589	place	town	47.630506639918785	42.163808938309	18	0.1817784700903869			Dakhadayevsky District	Dagestan	Russia	ru	Уркарах, Уркарах, Dakhadayevsky District, Dagestan, North Caucasus federal district	47.630506639918785	42.163808938309	47.630506639918785	42.163808938309		ru:Уркарах
Северо-Енисейский		node	897563433	place	town	93.03299952212473	60.37470208556837	18	0.1817784700903869			Severo-Yeniseysky Rayon	Krasnoyarsk Krai	Russia	ru	Северо-Енисейский, Северо-Енисейский, Severo-Yeniseysky Rayon, Krasnoyarsk Krai, Siberian Federal District	93.03299952212473	60.37470208556837	93.03299952212473	60.37470208556837		ru:Северо-Енисейский
Решетиха	Rescheticha	node	272820696	place	town	43.296764135820865	56.216470263677415	18	0.1817784700903869		городское поселение Решетиха	Володарский район	Nizhny Novgorod Oblast	Russia	ru	Решетиха, Решетиха, городское поселение Решетиха, Володарский район, Nizhny Novgorod Oblast, Volga Federal District	43.296764135820865	56.216470263677415	43.296764135820865	56.216470263677415		ru:Решетиха
Первомайский		node	1256639015	place	town	115.63828528374107	51.66929634158717	18	0.1817784700903869			Шилкинский район	Zabaykalsky Krai	Russia	ru	Первомайский, Первомайский, Шилкинский район, Zabaykalsky Krai, Siberian Federal District	115.63828528374107	51.66929634158717	115.63828528374107	51.66929634158717		ru:Первомайский (Забайкальский край)
Островское	Ostrowskoje	way	204514835	place	town	42.239593243274165	57.80229026001316	18	0.1817784700903869		сельское поселение Островское (центральное)	Островский район	Kostroma Oblast	Russia	ru	Островское, сельское поселение Островское (центральное), Островский район, Kostroma Oblast, Central Federal District	42.22097678689462	57.79240485295791	42.26471037253082	57.81318627313407		ru:Островское_(Костромская_область)
Островское	Ostrowskoje	node	256825510	place	town	42.24053377865523	57.80504233219164	18	0.1817784700903869		сельское поселение Островское (центральное)	Островский район	Kostroma Oblast	Russia	ru	Островское, Островское, сельское поселение Островское (центральное), Островский район, Kostroma Oblast, Central Federal District	42.24053377865523	57.80504233219164	42.24053377865523	57.80504233219164		ru:Островское_(Костромская_область)
Корфовский		node	1290213687	place	town	135.0589025576691	48.22267753792958	18	0.1817784700903869		Корфовское городское поселение	Khabarovsky Rayon	Khabarovsk Krai	Russia	ru	Корфовский, Корфовский, Корфовское городское поселение, Khabarovsky Rayon, Khabarovsk Krai, Far Eastern Federal District	135.0589025576691	48.22267753792958	135.0589025576691	48.22267753792958		ru:Корфовский
Демьяново		node	1964602428	place	town	47.08902555280693	60.35420774557591	18	0.1817784700903869		Демьяновское городское поселение	Подосиновский район	Kirov Oblast	Russia	ru	Демьяново, Демьяново, Демьяновское городское поселение, Подосиновский район, Kirov Oblast, Volga Federal District	47.08902555280693	60.35420774557591	47.08902555280693	60.35420774557591		ru:Демьяново
Даровской	Darowskoi	node	699584912	place	town	47.958436531641986	58.770560548090316	18	0.1817784700903869		Даровское городское поселение	Даровской район	Kirov Oblast	Russia	ru	Даровской, Даровской, Даровское городское поселение, Даровской район, Kirov Oblast, Volga Federal District	47.958436531641986	58.770560548090316	47.958436531641986	58.770560548090316		ru:Даровской
Верхошижемье	Werchoschischemje	node	391759642	place	town	49.104039099033294	58.01405816359218	18	0.1817784700903869		Верхошижемское городское поселение	Верхошижемский район	Kirov Oblast	Russia	ru	Верхошижемье, Верхошижемье, Верхошижемское городское поселение, Верхошижемский район, Kirov Oblast, Volga Federal District	49.104039099033294	58.01405816359218	49.104039099033294	58.01405816359218		ru:Верхошижемье
Zarech'e	Заречье	node	360001361	place	town	37.39554538857291	55.68775992805976	18	0.1817784700903869		городское поселение Заречье	Одинцовский район	Moscow Oblast	Russia	ru	Zarech'e, Zarech'e, городское поселение Заречье, Одинцовский район, Moscow Oblast, Central Federal District	37.39554538857291	55.68775992805976	37.39554538857291	55.68775992805976		ru:Заречье (городское поселение Заречье)
Zalukokoazhe	Залукокоаже,Salukokoasche	node	652439062	place	town	43.21793074391235	43.89963159956652	18	0.1817784700903869			Zolsky District	Kabardino-Balkaria	Russia	ru	Zalukokoazhe, Залукокоаже, Zolsky District, Kabardino-Balkaria, North Caucasus federal district	43.21793074391235	43.89963159956652	43.21793074391235	43.89963159956652		ru:Залукокоаже
Uholovo	Ухолово	node	278769413	place	town	40.48827529492186	53.79113774667414	18	0.1817784700903869		Ухоловское городское поселение	Ухоловский район	Ryazan Oblast	Russia	ru	Uholovo, Uholovo, Ухоловское городское поселение, Ухоловский район, Ryazan Oblast, Central Federal District	40.48827529492186	53.79113774667414	40.48827529492186	53.79113774667414		ru:Ухолово
Tisul	Tissul,Тисуль	node	470940629	place	town	88.31302151818124	55.76385092888796	18	0.1817784700903869			Тисульский район	Kemerovo Oblast	Russia	ru	Tisul, Тисуль, Тисульский район, Kemerovo Oblast, Siberian Federal District	88.31302151818124	55.76385092888796	88.31302151818124	55.76385092888796		ru:Тисуль
Sultan-Yangi-Yurt	Султан-Янги-Юрт,Sultan-Jangi-Jurt	node	3216584664	place	town	46.86905968691954	43.21954635574905	18	0.1817784700903869			Кизилюртовский район	Dagestan	Russia	ru	Sultan-Yangi-Yurt, Кизилюртовский район, Dagestan, North Caucasus federal district	46.86905968691954	43.21954635574905	46.86905968691954	43.21954635574905		ru:Султан-Янги-Юрт
Starozhilovo	Старожилово	node	346273375	place	town	39.91138879734797	54.22833303851986	18	0.1817784700903869			Старожиловский район	Ryazan Oblast	Russia	ru	Starozhilovo, Starozhilovo, Старожиловский район, Ryazan Oblast, Central Federal District	39.91138879734797	54.22833303851986	39.91138879734797	54.22833303851986		ru:Старожилово
Sovkhoza imeni Lenina	совхоза имени Ленина	node	644997435	place	town	37.73102268118964	55.58690107390607	18	0.1817784700903869		сельское поселение Совхоз имени Ленина	Ленинский район	Moscow Oblast	Russia	ru	Sovkhoza imeni Lenina, Sovkhoza imeni Lenina, сельское поселение Совхоз имени Ленина, Ленинский район, Moscow Oblast, Central Federal District	37.73102268118964	55.58690107390607	37.73102268118964	55.58690107390607		ru:Посёлок Совхоза имени Ленина
Sherlovaya Gora	Scherlowaja Gora,Шерловая Гора	node	460482858	place	town	116.31291382477353	50.52816124476828	18	0.1817784700903869			Борзинский район	Zabaykalsky Krai	Russia	ru	Sherlovaya Gora, Sherlovaya Gora, Борзинский район, Zabaykalsky Krai, Siberian Federal District	116.31291382477353	50.52816124476828	116.31291382477353	50.52816124476828		ru:Шерловая Гора
Sakmara	Сакмара	node	346597139	place	town	55.333399967792765	51.98459998582685	18	0.1817784700903869		Сакмарский сельсовет	Сакмарский район	Orenburg Oblast	Russia	ru	Sakmara, Sakmara, Сакмарский сельсовет, Сакмарский район, Orenburg Oblast, Volga Federal District	55.333399967792765	51.98459998582685	55.333399967792765	51.98459998582685		ru:Сакмара (Оренбургская область)
Rudnya	Рудня	way	187522940	place	town	44.564198989818806	50.810288687604476	18	0.1817784700903869		Руднянское городское поселение	Руднянский район	Volgograd Oblast	Russia	ru	Rudnya, Руднянское городское поселение, Руднянский район, Volgograd Oblast, South federal district	44.54411253035968	50.78663843533863	44.598639744169496	50.83177364282351		ru:Рудня_(Волгоградская_область)
Rudnya	Рудня	node	336140930	place	town	44.556607684877555	50.796789590634035	18	0.1817784700903869		Руднянское городское поселение	Руднянский район	Volgograd Oblast	Russia	ru	Rudnya, Rudnya, Руднянское городское поселение, Руднянский район, Volgograd Oblast, South federal district	44.556607684877555	50.796789590634035	44.556607684877555	50.796789590634035		ru:Рудня_(Волгоградская_область)
Objachevo	Объячево	relation	5598376	place	town	49.61885189953103	60.33193380181116	18	0.1817784700903869		сельское поселение Объячево	Priluzsky District	Komi Republic	Russia	ru	Objachevo, сельское поселение Объячево, Priluzsky District, Komi Republic, Northwestern Federal District	49.57027952939391	60.31587629653505	49.6545936801495	60.348040927954074		ru:Объячево
Objachevo	Объячево	node	1621509798	place	town	49.61827631862221	60.33403543830336	18	0.1817784700903869		сельское поселение Объячево	Priluzsky District	Komi Republic	Russia	ru	Objachevo, Objachevo, сельское поселение Объячево, Priluzsky District, Komi Republic, Northwestern Federal District	49.61827631862221	60.33403543830336	49.61827631862221	60.33403543830336		ru:Объячево
Novosheshminsk	Новошешминск,Nowoscheschminsk	node	337839146	place	town	51.224883979651985	55.06164466912911	18	0.1817784700903869			Новошешминский район	Tatarstan	Russia	ru	Novosheshminsk, Novosheshminsk, Новошешминский район, Tatarstan, Volga Federal District	51.224883979651985	55.06164466912911	51.224883979651985	55.06164466912911		ru:Новошешминск
Nikel	Никель	node	272845466	place	town	30.21142154297186	69.40622169813118	18	0.1817784700903869		городское поселение Никель	Pechengsky District	Murmansk Oblast	Russia	ru	Nikel, Никель, городское поселение Никель, Pechengsky District, Murmansk Oblast, Northwestern Federal District	30.21142154297186	69.40622169813118	30.21142154297186	69.40622169813118		ru:Никель (посёлок)
Mayya	Майя	node	302830616	place	town	130.28118958557133	61.742214533650085	18	0.1817784700903869			Megino-Kangalassky Ulus	Sakha Republic	Russia	ru	Mayya, Mayya, Megino-Kangalassky Ulus, Sakha Republic, Far Eastern Federal District	130.28118958557133	61.742214533650085	130.28118958557133	61.742214533650085		ru:Майя (Якутия)
Mama	Мама,Mamadysch	node	302372139	place	town	112.90341754826208	58.31055558313854	18	0.1817784700903869		Мамское городское поселение	Мамско-Чуйский район	Irkutsk Oblast	Russia	ru	Mama, Мама, Мамское городское поселение, Мамско-Чуйский район, Irkutsk Oblast, Siberian Federal District	112.90341754826208	58.31055558313854	112.90341754826208	58.31055558313854		ru:Мама (Иркутская область)
Koygorodok	Койгородок	node	335978558	place	town	51.00700042996999	60.441257246613176	18	0.1817784700903869		сельское поселение Койгородок	Koygorodsky District	Komi Republic	Russia	ru	Koygorodok, сельское поселение Койгородок, Koygorodsky District, Komi Republic, Northwestern Federal District	51.00700042996999	60.441257246613176	51.00700042996999	60.441257246613176		ru:Койгородок
